date,Humi,dew,snow
2013010801,47.5,-12.15,
2013010810,49,-11.4,
2013010811,36.5,-12.5,
2013010812,31.5,-12.9,
2013010813,26,-13.8,
2013010814,23,-15.1,
2013010815,22,-15.5,
2013010816,23,-15.75,
2013010817,25,-15.5,
2013010818,27.5,-15.75,
2013010819,30,-15.15,
2013010802,54,-12.1,
2013010820,34.5,-14.2,
2013010821,34.5,-15.05,
2013010822,35.5,-14.7,
2013010823,38,-14.2,
2013010803,59,-12.2,
2013010804,62.5,-12.35,
2013010805,63,-12.75,
2013010806,63.5,-12.7,
2013010807,63,-13.15,
2013010808,65.5,-13,
2013010809,60,-12.6,
2013010900,37.5,-14.45,
2013010901,38,-14.6,
2013010910,36.5,-16.35,
2013010911,29.5,-18.1,
2013010912,25.5,-19.05,
2013010913,21,-20.4,
2013010914,21,-20.45,
2013010915,22,-20.55,
2013010916,22.5,-20.5,
2013010917,25.5,-19.15,
2013010918,29,-18.5,
2013010919,29,-19.2,
2013010902,38,-14.7,
2013010920,30,-19.6,
2013010921,29,-20.75,
2013010922,30,-20.95,
2013010923,31,-21.05,
2013010903,37.5,-15.1,
2013010904,38,-15.35,
2013010905,38,-15.75,
2013010906,38,-16.35,
2013010907,39.5,-16.55,
2013010908,42.5,-16.15,
2013010909,40.5,-16.15,
2013011000,32,-21,
2013011001,32,-21.5,
2013011010,27.5,-21.05,
2013011011,25,-20.7,
2013011012,22.5,-21.05,
2013011013,21,-20.7,
2013011014,20,-20.45,
2013011015,17.5,-21.8,
2013011016,17.5,-21.95,
2013011017,21,-20.85,
2013011018,23,-20.75,
2013011019,26,-19.85,
2013011002,31.5,-22.05,
2013011020,28.5,-19.6,
2013011021,30,-19.35,
2013011022,31,-19.35,
2013011023,32.5,-19.35,
2013011003,34,-21.9,
2013011004,33.5,-22.45,
2013011005,35.5,-22.55,
2013011006,38,-21.7,
2013011007,40.5,-21.1,
2013011008,39,-19.95,
2013011009,35.5,-19.7,
2013011100,34.5,-19.2,
2013011101,37,-19.15,
2013011110,43,-15.4,
2013011111,37,-14.6,
2013011112,33.5,-14.35,
2013011113,30,-14.5,
2013011114,26.5,-14.4,
2013011115,25.5,-14.65,
2013011116,26.5,-14.5,
2013011117,32,-12.85,
2013011118,39.5,-12.15,
2013011119,38,-12.9,
2013011102,43,-18.5,
2013011120,41.5,-12.25,
2013011121,45,-11.75,
2013011122,49.5,-11.1,
2013011123,53.5,-10.65,
2013011103,48,-18.4,
2013011104,51,-18,
2013011105,53.5,-18,
2013011106,57.5,-17.55,
2013011107,58.5,-17.75,
2013011108,60,-17.2,
2013011109,54.5,-16.25,
2013011200,51.5,-10.8,
2013011201,53.5,-10.45,
2013011210,46.5,-9.45,
2013011211,39,-8.15,
2013011212,36.5,-6.75,
2013011213,38,-5.5,
2013011214,37.5,-4.95,
2013011215,37,-4.85,
2013011216,39,-4.95,
2013011217,41,-5.15,
2013011218,47,-4.9,
2013011219,51,-4.9,
2013011202,55,-10.65,
2013011220,51.5,-4.95,
2013011221,56,-5,
2013011222,53,-6,
2013011223,61,-5.9,
2013011203,55,-11,
2013011204,59,-11,
2013011205,62.5,-11.2,
2013011206,63.5,-11.4,
2013011207,66,-11.55,
2013011208,61.5,-12,
2013011209,56.5,-11.25,
2013011300,68,-6.1,
2013011301,71.5,-6.1,
2013011310,64.5,-5.8,
2013011311,60,-5.55,
2013011312,52,-5.8,
2013011313,53.5,-3.95,
2013011314,55.5,-2.85,
2013011315,56.5,-2.8,
2013011316,57,-2.6,
2013011317,61,-2.1,
2013011318,65.5,-1.75,
2013011319,65.5,-2.2,
2013011302,72,-6.35,
2013011320,68,-2.2,
2013011321,67.5,-2.2,
2013011322,65.5,-2.6,
2013011323,66,-2.45,
2013011303,73.5,-6.35,
2013011304,74,-6.45,
2013011305,75.5,-6.45,
2013011306,72.5,-6.8,
2013011307,72.5,-6.75,
2013011308,70.5,-7.15,
2013011309,67,-6.95,
2013011400,70,-2.15,
2013011401,67.5,-2.75,
2013011410,62,-3.55,
2013011411,42.5,-6.25,
2013011412,34.5,-8.05,
2013011413,24.5,-11.85,
2013011414,23.5,-12.05,
2013011415,25,-11.7,
2013011416,33,-9.25,
2013011417,39.5,-7.8,
2013011418,43.5,-7.5,
2013011419,48,-7.3,
2013011402,70,-3.1,
2013011420,53,-7.45,
2013011421,50,-8.15,
2013011422,50.5,-8.5,
2013011423,51.5,-8.8,
2013011403,76,-3.65,
2013011404,79,-3.9,
2013011405,79.5,-4.5,
2013011406,82,-4.5,
2013011407,82,-5.2,
2013011408,81,-5.5,
2013011409,76.5,-4.5,
2013011500,59,-8.25,
2013011501,63.5,-8.2,
2013011510,60,-7.1,
2013011511,53.5,-6.65,
2013011512,53,-4.95,
2013011513,50,-4.55,
2013011514,47.5,-4.35,
2013011515,44,-4.9,
2013011516,46,-4.5,
2013011517,47.5,-4.6,
2013011518,53,-4.9,
2013011519,60,-4.35,
2013011502,66.5,-8.1,
2013011520,65,-4.55,
2013011521,69,-4.45,
2013011522,72,-4.75,
2013011523,71.5,-5.5,
2013011503,68.5,-8.15,
2013011504,70,-8.35,
2013011505,71,-8.65,
2013011506,71.5,-8.95,
2013011507,71.5,-9.3,
2013011508,72,-9.15,
2013011509,69,-8.3,
2013011600,73,-5.65,
2013011601,75,-5.8,
2013011610,57.5,-7.55,
2013011611,44,-8.45,
2013011612,41,-7.85,
2013011613,40.5,-6.75,
2013011614,43,-5.85,
2013011615,47.5,-5.05,
2013011616,50.5,-4.85,
2013011617,54.5,-4.45,
2013011618,65,-3.65,
2013011619,64,-3.65,
2013011602,74.5,-6.1,
2013011620,67,-3.4,
2013011621,66,-3.85,
2013011622,60,-4.95,
2013011623,56.5,-6.15,
2013011603,77,-6.45,
2013011604,75,-7.25,
2013011605,74.5,-7.65,
2013011606,61,-7.9,
2013011607,65,-8.6,
2013011608,68,-9.35,
2013011609,64.5,-8.5,
2013011700,53,-7.6,
2013011701,52,-8.45,
2013011710,73,-6.4,1.3
2013011711,65,-7.15,1.5
2013011712,64.5,-6.65,2
2013011713,59.5,-6.6,2.3
2013011714,56.5,-6.25,1.8
2013011715,51,-7,
2013011716,48.5,-7.7,
2013011717,51.5,-7.45,
2013011718,53,-8.15,
2013011719,55,-8.3,
2013011702,52,-9.4,
2013011720,54.5,-9.4,
2013011721,55,-9.95,
2013011722,56,-10.25,
2013011723,58,-10.35,
2013011703,50.5,-10.15,
2013011704,50.5,-10.45,
2013011705,51.5,-10.4,
2013011706,55,-10,
2013011707,55.5,-10,
2013011708,57,-9.75,
2013011709,67,-7.7,0.5
2013011800,59.5,-10.6,
2013011801,60.5,-10.8,
2013011810,51.5,-11.45,
2013011811,46,-11.6,
2013011812,39.5,-12,
2013011813,27.5,-14.35,
2013011814,23.5,-15.6,
2013011815,20,-16.95,
2013011816,17,-18.9,
2013011817,16.5,-19.95,
2013011818,20,-18.75,
2013011819,22.5,-18.45,
2013011802,62,-10.75,
2013011820,25,-18,
2013011821,25,-18.55,
2013011822,28,-17.35,
2013011823,34,-15.1,
2013011803,63.5,-10.95,
2013011804,65.5,-10.9,
2013011805,64,-11.2,
2013011806,67,-11.25,
2013011807,68.5,-11.4,
2013011808,68.5,-11.4,
2013011809,59.5,-11.15,
2013011900,44,-12.75,
2013011901,49.5,-11.5,
2013011910,51,-8.5,
2013011911,45,-8.25,
2013011912,40,-7.85,
2013011913,37.5,-7.85,
2013011914,34.5,-7.9,
2013011915,33.5,-7.9,
2013011916,35,-7.85,
2013011917,38,-7.4,
2013011918,45.5,-7.05,
2013011919,47,-7.15,
2013011902,53.5,-11,
2013011920,49.5,-6.9,
2013011921,54,-6.55,
2013011922,60.5,-6.5,
2013011923,62.5,-6.75,
2013011903,55,-10.8,
2013011904,57,-10.15,
2013011905,58.5,-10.3,
2013011906,58.5,-10.2,
2013011907,60.5,-10,
2013011908,62.5,-9.6,
2013011909,55.5,-9.2,
2013012000,66,-6.5,
2013012001,70,-6.7,
2013012010,66.5,-5.65,
2013012011,57,-5.05,
2013012012,52.5,-3.55,
2013012013,52,-2.65,
2013012014,48,-2.5,
2013012015,47.5,-2.5,
2013012016,50.5,-1.9,
2013012017,52,-2,
2013012018,55.5,-1.45,
2013012019,59.5,-0.9,
2013012002,70,-6.6,
2013012020,63.5,-1.65,
2013012021,65.5,-1.8,
2013012022,68.5,-1.5,
2013012023,69,-1.3,
2013012003,67.5,-6.45,
2013012004,72.5,-7.05,
2013012005,74,-7.1,
2013012006,74.5,-7.1,
2013012007,74,-7.25,
2013012008,73.5,-7,
2013012009,71,-6.45,
2013012100,71,-1.15,
2013012101,71,-0.65,
2013012110,87.5,3.75,
2013012111,85,3.7,
2013012112,85.5,3.9,
2013012113,86.5,4.05,
2013012114,86.5,4.1,
2013012115,87,4.45,
2013012116,87,4.6,
2013012117,89,4.7,
2013012118,90,4.7,
2013012119,89.5,4.8,
2013012102,71.5,-0.3,
2013012120,90.5,4.6,
2013012121,91.5,4.75,
2013012122,91.5,4.15,
2013012123,92,4,
2013012103,74.5,0.2,
2013012104,74,0.15,
2013012105,75.5,0.3,
2013012106,79.5,1.3,
2013012107,87,3.05,
2013012108,87.5,3.55,
2013012109,87.5,3.5,
2013012200,91,3.85,
2013012201,90,3.55,
2013012210,88,2.85,
2013012211,86.5,3.15,
2013012212,82.5,3.4,
2013012213,80,3.1,
2013012214,71.5,1.4,
2013012215,69,0.85,
2013012216,67,0.2,
2013012217,66.5,-0.3,
2013012218,72,0.25,
2013012219,72,-0.1,
2013012202,90,3.35,
2013012220,76.5,0.2,
2013012221,80.5,0.7,
2013012222,81,0.8,
2013012223,83,0.85,
2013012203,90,3.15,
2013012204,90,2.95,
2013012205,90,2.75,
2013012206,89.5,2.7,
2013012207,90,2.8,
2013012208,89.5,2.8,
2013012209,89,2.75,
2013012300,83.5,0.7,
2013012301,82,0.35,
2013012310,87.5,1.25,
2013012311,87.5,1.35,
2013012312,87.5,1.7,
2013012313,87.5,2.2,
2013012314,85.5,2.1,
2013012315,82,1.6,
2013012316,80.5,1.4,
2013012317,81,1.35,
2013012318,83.5,1.35,
2013012319,83,1.2,
2013012302,82,0.2,
2013012320,82,0.95,
2013012321,83,1,
2013012322,81.5,0.8,
2013012323,81,-0.1,
2013012303,82.5,0.15,
2013012304,81,-0.1,
2013012305,81,-0.2,
2013012306,81.5,-0.25,
2013012307,81,-0.35,
2013012308,81.5,-0.1,
2013012309,85,0.75,
2013012400,77,-0.95,
2013012401,77.5,-1.3,
2013012410,61,-4.1,
2013012411,58.5,-3.7,
2013012412,54.5,-3.55,
2013012413,49.5,-3.85,
2013012414,50,-3.7,
2013012415,49,-3.7,
2013012416,55,-2.4,
2013012417,60.5,-1.95,
2013012418,53,-4.4,
2013012419,56.5,-4.1,
2013012402,73.5,-2.5,
2013012420,51,-6.2,
2013012421,42.5,-9,
2013012422,44,-9.75,
2013012423,37,-13.05,
2013012403,69,-3.45,
2013012404,66.5,-4.2,
2013012405,67,-4.4,
2013012406,66.5,-4.95,
2013012407,68,-4.8,
2013012408,68,-4.7,
2013012409,68.5,-4.1,
2013012500,33,-15.4,
2013012501,30.5,-17.2,
2013012510,21.5,-22.3,
2013012511,22.5,-20.95,
2013012512,21,-21,
2013012513,20,-21.2,
2013012514,19,-21.2,
2013012515,17,-22.75,
2013012516,17,-22.85,
2013012517,18,-22.95,
2013012518,19,-23.2,
2013012519,21,-22.8,
2013012502,31,-17.55,
2013012520,22,-23,
2013012521,21,-24.4,
2013012522,20,-25.5,
2013012523,20.5,-25.65,
2013012503,26,-20.05,
2013012504,23.5,-22.3,
2013012505,22.5,-23.2,
2013012506,22,-23.8,
2013012507,20.5,-25.25,
2013012508,21.5,-23.95,
2013012509,21.5,-23,
2013012600,25,-23.2,
2013012601,31,-20.85,
2013012610,19.5,-25.65,
2013012611,19.5,-24.3,
2013012612,19.5,-22.9,
2013012613,18.5,-22.45,
2013012614,17,-22.8,
2013012615,16.5,-22.7,
2013012616,17,-22.7,
2013012617,19.5,-21.55,
2013012618,22.5,-20.75,
2013012619,25.5,-20.25,
2013012602,36.5,-19.05,
2013012620,31.5,-18.95,
2013012621,28,-19.75,
2013012622,30,-19.3,
2013012623,34.5,-18.3,
2013012603,42.5,-17.3,
2013012604,43,-17.05,
2013012605,41.5,-17.65,
2013012606,33,-20.4,
2013012607,26.5,-23.15,
2013012608,23,-25.1,
2013012609,21.5,-25.45,
2013012700,37,-17.8,
2013012701,42.5,-16.6,
2013012710,40.5,-15.4,
2013012711,35,-16.2,
2013012712,34,-15.65,
2013012713,33.5,-15.2,
2013012714,29,-16.95,
2013012715,26.5,-17.25,
2013012716,27.5,-16.8,
2013012717,31,-16.05,
2013012718,36,-15.1,
2013012719,38,-15,
2013012702,45.5,-16,
2013012720,40.5,-14.8,
2013012721,43,-14.6,
2013012722,42.5,-14.7,
2013012723,43,-14.95,
2013012703,50,-15.1,
2013012704,51.5,-14.85,
2013012705,52.5,-14.8,
2013012706,52,-14.85,
2013012707,50.5,-15.55,
2013012708,50.5,-15.4,
2013012709,44,-15.9,
2013012800,45.5,-14.65,
2013012801,47,-14.55,
2013012810,39.5,-13.75,
2013012811,32.5,-14.6,
2013012812,26.5,-15.9,
2013012813,21,-16.5,
2013012814,21,-15.55,
2013012815,20,-15.4,
2013012816,21,-15.3,
2013012817,23,-14.85,
2013012818,28,-13.9,
2013012819,35.5,-12.3,
2013012802,50,-14.05,
2013012820,44.5,-10.25,
2013012821,49.5,-9.3,
2013012822,54,-8.5,
2013012823,56.5,-8.3,
2013012803,53,-13.2,
2013012804,55.5,-12.95,
2013012805,56,-12.85,
2013012806,57.5,-12.6,
2013012807,58.5,-12.55,
2013012808,57.5,-12.45,
2013012809,52,-12.55,
2013012900,56,-8.1,
2013012901,56.5,-8.05,
2013012910,59,-5.9,
2013012911,49,-5.65,
2013012912,42.5,-5,
2013012913,37,-5.25,
2013012914,35,-5.55,
2013012915,35.5,-4.9,
2013012916,36,-5.15,
2013012917,39,-4.8,
2013012918,47,-4,
2013012919,53,-4.1,
2013012902,63.5,-7.8,
2013012920,58.5,-4.1,
2013012921,64,-3.7,
2013012922,72.5,-2.75,
2013012923,66.5,-4.95,
2013012903,67.5,-7.7,
2013012904,70,-7.75,
2013012905,70.5,-7.8,
2013012906,71.5,-7.85,
2013012907,71,-8.1,
2013012908,73,-7.9,
2013012909,68.5,-6.95,
2013013000,68.5,-5,
2013013001,76,-4.15,
2013013010,64.5,-4.25,
2013013011,52.5,-3.45,
2013013012,42,-3.4,
2013013013,42.5,-1.95,
2013013014,37,-3.05,
2013013015,40,-2,
2013013016,43,-1.3,
2013013017,45.5,-1.45,
2013013018,54,-0.5,
2013013019,58,-0.25,
2013013002,69.5,-5.45,
2013013020,63,-0.65,
2013013021,69,-0.1,
2013013022,72,-0.45,
2013013023,73.5,-0.55,
2013013003,70,-5.6,
2013013004,72,-5.7,
2013013005,74,-5.55,
2013013006,75.5,-5.6,
2013013007,74,-5.9,
2013013008,73.5,-5.9,
2013013009,70.5,-5.15,
2013013100,75,-1,
2013013101,78,-1.2,
2013013110,68.5,-1.15,
2013013111,55.5,-1.4,
2013013112,49,-0.05,
2013013113,41.5,-0.15,
2013013114,42,0.9,
2013013115,41,0.8,
2013013116,44.5,1.45,
2013013117,45,0.55,
2013013118,54,0.9,
2013013119,56,1,
2013013102,77.5,-1.5,
2013013120,58,1.2,
2013013121,60,1.6,
2013013122,61,1.7,
2013013123,62,1.55,
2013013103,80,-1.35,
2013013104,82,-1.9,
2013013105,82.5,-2.15,
2013013106,82,-2.5,
2013013107,83,-2.75,
2013013108,81.5,-3,
2013013109,79,-1.75,
2013020100,64.5,1.95,
2013020101,65,1.85,
2013020110,80,5.55,
2013020111,80,6.45,
2013020112,79,7.2,
2013020113,78.5,7.65,
2013020114,78.5,8.15,
2013020115,80,8.75,
2013020116,78,8.6,
2013020117,80,8.95,
2013020118,80,9.3,
2013020119,81.5,9.65,
2013020102,65.5,1.3,
2013020120,81.5,9.45,
2013020121,81,9.6,
2013020122,75.5,8.6,
2013020123,67,6.7,
2013020103,72,2.2,
2013020104,80.5,3.5,
2013020105,85,3.9,
2013020106,86.5,4.4,
2013020107,87,4.55,
2013020108,87,4.9,
2013020109,87.5,5.35,
2013020200,64.5,5.1,
2013020201,66,4.65,
2013020210,41.5,-5.9,
2013020211,32.5,-7.8,
2013020212,27.5,-10.7,
2013020213,18,-14.8,
2013020214,16.5,-15.55,
2013020215,14,-17.6,
2013020216,15.5,-16.65,
2013020217,17,-16.55,
2013020218,19.5,-15.8,
2013020219,17.5,-17.9,
2013020202,62.5,3.2,
2013020220,19,-17.9,
2013020221,21,-17.5,
2013020222,22,-17.8,
2013020223,22.5,-18.05,
2013020203,61,2.55,
2013020204,59.5,1.5,
2013020205,58,0.3,
2013020206,58,-0.55,
2013020207,56,-2.05,
2013020208,53.5,-3.45,
2013020209,49.5,-4.35,
2013020300,25.5,-17,
2013020301,29.5,-15.65,
2013020310,31.5,-13.5,
2013020311,25.5,-14.65,
2013020312,24.5,-14.3,
2013020313,27.5,-12,
2013020314,31,-10.5,
2013020315,33,-9.7,
2013020316,29.5,-11.3,
2013020317,31.5,-10.55,
2013020318,31.5,-10.9,
2013020319,34.5,-10,
2013020302,34.5,-14.15,
2013020320,39.5,-8.4,
2013020321,44.5,-7.3,
2013020322,58,-4.5,
2013020323,70.5,-2.5,
2013020303,37.5,-13.1,
2013020304,41,-12.7,
2013020305,44.5,-12.45,
2013020306,44.5,-12.45,
2013020307,47.5,-12.25,
2013020308,43.5,-12.6,
2013020309,37.5,-13.05,
2013020400,75,-1.8,
2013020401,80.5,-1.55,
2013020410,86,0.05,
2013020411,77.5,0.75,
2013020412,66.5,0.65,
2013020413,60,-0.15,
2013020414,53,-1.1,
2013020415,47.5,-2.7,
2013020416,49,-2.15,
2013020417,49.5,-3.5,
2013020418,51,-4.35,
2013020419,52,-5.1,
2013020402,83,-1.15,
2013020420,58,-4.4,
2013020421,60,-4.65,
2013020422,59.5,-5,
2013020423,60,-5,
2013020403,84.5,-1,
2013020404,86.5,-0.6,
2013020405,88,-0.4,
2013020406,87.5,-0.35,
2013020407,88,-0.2,
2013020408,87,-0.2,
2013020409,86.5,-0.15,
2013020500,61.5,-5.2,
2013020501,64.5,-5.3,
2013020510,66.5,-3.85,
2013020511,64,-3.65,
2013020512,61.5,-2.7,
2013020513,61.5,-1.75,
2013020514,62,-1.25,
2013020515,62,-0.35,
2013020516,66,0.15,
2013020517,65.5,0,
2013020518,63,-0.85,
2013020519,64,-1.35,
2013020502,70.5,-5.05,
2013020520,75.5,0.6,
2013020521,75,0.15,
2013020522,76.5,0.55,
2013020523,75,0.15,
2013020503,72.5,-5.05,
2013020504,73.5,-5,
2013020505,73,-5.4,
2013020506,75,-5.2,
2013020507,76,-5.15,
2013020508,75,-4.9,
2013020509,73.5,-4.25,
2013020600,73,-0.2,
2013020601,77.5,0.8,
2013020610,69.5,-0.65,
2013020611,64.5,-1.05,
2013020612,58,-2.1,
2013020613,54.5,-2.6,
2013020614,52.5,-2.55,
2013020615,50,-4,
2013020616,49,-4.35,
2013020617,51,-4.9,
2013020618,58,-4.7,
2013020619,57.5,-5.7,
2013020602,78.5,0.7,
2013020620,59.5,-5.85,
2013020621,60,-6.1,
2013020622,59.5,-6.5,
2013020623,57,-7.35,
2013020603,85,1.4,
2013020604,86,1.3,
2013020605,84.5,1,
2013020606,81,0.35,
2013020607,81.5,0.35,
2013020608,81.5,0.35,
2013020609,77,-0.1,
2013020700,56,-7.8,
2013020701,55.5,-8.3,
2013020710,30,-17.9,
2013020711,26.5,-19.15,
2013020712,22.5,-21.15,
2013020713,20,-22.7,
2013020714,18,-23.6,
2013020715,18.5,-24.2,
2013020716,17.5,-25.8,
2013020717,21,-24.2,
2013020718,22,-24.5,
2013020719,23,-24.9,
2013020702,55,-8.4,
2013020720,26,-24.05,
2013020721,29,-23.25,
2013020722,30.5,-23.2,
2013020723,31.5,-23.4,
2013020703,53.5,-8.9,
2013020704,55,-8.45,
2013020705,54.5,-8.4,
2013020706,55,-8.05,
2013020707,52.5,-8.6,
2013020708,36.5,-14.85,
2013020709,28.5,-18.35,
2013020800,35,-22.6,
2013020801,37,-22.35,
2013020810,33.5,-22.1,
2013020811,32,-20.45,
2013020812,30.5,-19.4,
2013020813,30,-18.2,
2013020814,33,-15,
2013020815,34,-14,
2013020816,33.5,-14.05,
2013020817,34,-14.15,
2013020818,34.5,-15.35,
2013020819,36.5,-15.7,
2013020802,38.5,-22.3,
2013020820,41.5,-15.3,
2013020821,40,-15.9,
2013020822,44,-15.85,
2013020823,41.5,-16,
2013020803,40.5,-22.15,
2013020804,38,-23.25,
2013020805,41,-22.85,
2013020806,41.5,-23,
2013020807,42.5,-22.95,
2013020808,43,-22.55,
2013020809,38.5,-22.15,
2013020900,41.5,-16.25,
2013020901,42.5,-16.15,
2013020910,23,-21.8,
2013020911,17.5,-23.25,
2013020912,17.5,-22.4,
2013020913,17.5,-21.9,
2013020914,20.5,-19.45,
2013020915,22.5,-17.9,
2013020916,24.5,-16.6,
2013020917,26.5,-16.35,
2013020918,31,-15.25,
2013020919,36.5,-13.9,
2013020902,39.5,-16.85,
2013020920,40,-13.45,
2013020921,42.5,-13.35,
2013020922,42.5,-13.7,
2013020923,45,-13.5,
2013020903,38,-17.5,
2013020904,37,-18.2,
2013020905,35.5,-18.9,
2013020906,36,-19.15,
2013020907,35,-19.6,
2013020908,34,-19.95,
2013020909,26,-21.6,
2013021000,44.5,-13.9,
2013021001,44.5,-14.45,
2013021010,47,-10.4,
2013021011,43,-9.65,
2013021012,39,-8.9,
2013021013,34.5,-9.4,
2013021014,35.5,-8.8,
2013021015,34,-9.2,
2013021016,35,-9.25,
2013021017,38.5,-9.1,
2013021018,41,-9.5,
2013021019,45,-9.25,
2013021002,45.5,-14.35,
2013021020,47,-9.15,
2013021021,50,-8.7,
2013021022,47,-9.95,
2013021023,42.5,-11.75,
2013021003,48,-14.15,
2013021004,50.5,-13.35,
2013021005,52.5,-12.65,
2013021006,53.5,-12.6,
2013021007,56,-12.3,
2013021008,57.5,-11.7,
2013021009,52,-11.25,
2013021100,34.5,-14.95,
2013021101,31,-16.8,
2013021110,28.5,-17.3,
2013021111,25,-17.2,
2013021112,30.5,-13.75,
2013021113,31.5,-12.15,
2013021114,32,-11.3,
2013021115,29,-12.35,
2013021116,30,-12.6,
2013021117,29.5,-13.05,
2013021118,36,-11.75,
2013021119,41.5,-10.95,
2013021102,32,-17.25,
2013021120,48,-9.8,
2013021121,53,-9.2,
2013021122,56,-8.85,
2013021123,62,-7.95,
2013021103,37.5,-15.8,
2013021104,44.5,-14.25,
2013021105,47.5,-14.35,
2013021106,45,-15.8,
2013021107,46,-15.6,
2013021108,36.5,-17.45,
2013021109,32,-17.65,
2013021200,64.5,-7.5,
2013021201,60,-8.2,
2013021210,56,-7.5,
2013021211,59.5,-6.4,
2013021212,74,-4,
2013021213,78,-2.7,
2013021214,81,-1.4,
2013021215,79.5,-1,
