,date,Humi.x,dew.x,snow.x,Humi.y,dew.y,snow.y,Humi,dew,snow
90,2013-01-04 4:00,61.0,-18.2,,43.0,-19.9,,52.0,-19.049999999999997,
91,2013-01-04 5:00,65.0,-18.3,,39.0,-21.1,,52.0,-19.700000000000003,
92,2013-01-04 6:00,68.0,-18.3,,39.0,-21.2,,53.5,-19.75,
93,2013-01-04 7:00,66.0,-18.4,,41.0,-20.8,,53.5,-19.6,
94,2013-01-04 8:00,70.0,-18.2,,40.0,-21.1,,55.0,-19.65,
95,2013-01-04 9:00,49.0,-17.7,,36.0,-21.1,,42.5,-19.4,
96,2013-01-05 0:00,73.0,-17.2,,32.0,-19.8,,52.5,-18.5,
97,2013-01-05 1:00,78.0,-17.3,,33.0,-19.8,,55.5,-18.55,
98,2013-01-05 10:00,46.0,-16.6,,22.0,-22.2,,34.0,-19.4,
99,2013-01-05 11:00,38.0,-16.8,,19.0,-22.2,,28.5,-19.5,
100,2013-01-05 12:00,32.0,-15.2,,18.0,-21.3,,25.0,-18.25,
101,2013-01-05 13:00,38.0,-13.2,,22.0,-17.7,,30.0,-15.45,
102,2013-01-05 14:00,38.0,-12.3,,23.0,-16.3,,30.5,-14.3,
103,2013-01-05 15:00,38.0,-12.5,,27.0,-14.3,,32.5,-13.4,
104,2013-01-05 16:00,40.0,-11.8,,29.0,-13.9,,34.5,-12.850000000000001,
105,2013-01-05 17:00,44.0,-11.1,,32.0,-13.5,,38.0,-12.3,
106,2013-01-05 18:00,48.0,-11.0,,35.0,-13.4,,41.5,-12.2,
107,2013-01-05 19:00,53.0,-10.4,,38.0,-12.9,,45.5,-11.65,
108,2013-01-05 2:00,76.0,-17.7,,32.0,-20.3,,54.0,-19.0,
109,2013-01-05 20:00,56.0,-9.9,,41.0,-12.5,,48.5,-11.2,
110,2013-01-05 21:00,56.0,-10.3,,39.0,-13.4,,47.5,-11.850000000000001,
111,2013-01-05 22:00,60.0,-10.6,,41.0,-13.2,,50.5,-11.899999999999999,
112,2013-01-05 23:00,59.0,-10.4,,44.0,-12.6,,51.5,-11.5,
113,2013-01-05 3:00,80.0,-17.9,,31.0,-20.7,,55.5,-19.299999999999997,
114,2013-01-05 4:00,80.0,-17.7,,30.0,-21.3,,55.0,-19.5,
115,2013-01-05 5:00,80.0,-18.2,,30.0,-21.3,,55.0,-19.75,
116,2013-01-05 6:00,80.0,-18.0,,28.0,-21.9,,54.0,-19.95,
117,2013-01-05 7:00,80.0,-17.2,,28.0,-21.8,,54.0,-19.5,
118,2013-01-05 8:00,78.0,-17.1,,26.0,-22.5,,52.0,-19.8,
119,2013-01-05 9:00,61.0,-15.9,,25.0,-22.4,,43.0,-19.15,
120,2013-01-06 0:00,60.0,-10.8,,47.0,-12.2,,53.5,-11.5,
121,2013-01-06 1:00,60.0,-10.9,,50.0,-12.0,,55.0,-11.45,
122,2013-01-06 10:00,60.0,-9.6,,43.0,-12.3,,51.5,-10.95,
123,2013-01-06 11:00,41.0,-11.7,,39.0,-12.0,,40.0,-11.85,
124,2013-01-06 12:00,40.0,-12.0,,32.0,-12.9,,36.0,-12.45,
125,2013-01-06 13:00,32.0,-13.1,,30.0,-12.9,,31.0,-13.0,
126,2013-01-06 14:00,36.0,-11.9,,24.0,-14.5,,30.0,-13.2,
127,2013-01-06 15:00,32.0,-12.7,,25.0,-14.3,,28.5,-13.5,
128,2013-01-06 16:00,34.0,-12.5,,27.0,-13.8,,30.5,-13.15,
129,2013-01-06 17:00,34.0,-13.6,,29.0,-13.7,,31.5,-13.649999999999999,
130,2013-01-06 18:00,34.0,-14.2,,27.0,-15.5,,30.5,-14.85,
131,2013-01-06 19:00,44.0,-13.2,,28.0,-15.9,,36.0,-14.55,
132,2013-01-06 2:00,67.0,-11.3,,49.0,-12.3,,58.0,-11.8,
133,2013-01-06 20:00,37.0,-15.4,,27.0,-16.8,,32.0,-16.1,
134,2013-01-06 21:00,36.0,-15.9,,27.0,-17.1,,31.5,-16.5,
135,2013-01-06 22:00,36.0,-16.3,,29.0,-17.0,,32.5,-16.65,
136,2013-01-06 23:00,35.0,-17.0,,28.0,-17.7,,31.5,-17.35,
137,2013-01-06 3:00,74.0,-11.1,,52.0,-11.6,,63.0,-11.35,
138,2013-01-06 4:00,74.0,-10.3,,53.0,-11.3,,63.5,-10.8,
139,2013-01-06 5:00,76.0,-10.7,,57.0,-10.6,,66.5,-10.649999999999999,
140,2013-01-06 6:00,72.0,-10.3,,57.0,-10.7,,64.5,-10.5,
141,2013-01-06 7:00,76.0,-10.4,,58.0,-10.6,,67.0,-10.5,
142,2013-01-06 8:00,71.0,-10.2,,56.0,-10.9,,63.5,-10.55,
143,2013-01-06 9:00,69.0,-9.2,,50.0,-11.9,,59.5,-10.55,
144,2013-01-07 0:00,38.0,-16.7,,27.0,-18.4,,32.5,-17.549999999999997,
145,2013-01-07 1:00,53.0,-15.3,,29.0,-17.9,,41.0,-16.6,
146,2013-01-07 10:00,32.0,-17.4,,22.0,-19.6,,27.0,-18.5,
147,2013-01-07 11:00,22.0,-18.6,,20.0,-19.3,,21.0,-18.950000000000003,
148,2013-01-07 12:00,24.0,-17.2,,16.0,-20.3,,20.0,-18.75,
149,2013-01-07 13:00,22.0,-17.4,,15.0,-19.8,,18.5,-18.6,
150,2013-01-07 14:00,20.0,-17.9,,15.0,-19.3,,17.5,-18.6,
151,2013-01-07 15:00,22.0,-16.6,,13.0,-20.8,,17.5,-18.700000000000003,
152,2013-01-07 16:00,24.0,-16.5,,12.0,-21.9,,18.0,-19.2,
153,2013-01-07 17:00,26.0,-16.5,,14.0,-21.3,,20.0,-18.9,
154,2013-01-07 18:00,29.0,-16.4,,13.0,-23.1,,21.0,-19.75,
155,2013-01-07 19:00,35.0,-15.4,,16.0,-21.6,,25.5,-18.5,
156,2013-01-07 2:00,58.0,-14.2,,30.0,-18.0,,44.0,-16.1,
157,2013-01-07 20:00,36.0,-14.4,,22.0,-18.9,,29.0,-16.65,
158,2013-01-07 21:00,44.0,-12.6,,27.0,-16.9,,35.5,-14.75,
159,2013-01-07 22:00,50.0,-11.9,,33.0,-14.8,,41.5,-13.350000000000001,
160,2013-01-07 23:00,49.0,-11.8,,34.0,-14.7,,41.5,-13.25,
161,2013-01-07 3:00,51.0,-15.5,,31.0,-17.9,,41.0,-16.7,
162,2013-01-07 4:00,54.0,-15.6,,32.0,-17.8,,43.0,-16.7,
163,2013-01-07 5:00,68.0,-15.3,,31.0,-18.5,,49.5,-16.9,
164,2013-01-07 6:00,70.0,-14.9,,31.0,-18.5,,50.5,-16.7,
165,2013-01-07 7:00,48.0,-16.4,,30.0,-18.7,,39.0,-17.549999999999997,
166,2013-01-07 8:00,68.0,-14.1,,32.0,-18.1,,50.0,-16.1,
167,2013-01-07 9:00,50.0,-14.4,,27.0,-18.8,,38.5,-16.6,
168,2013-01-08 0:00,54.0,-11.7,,38.0,-13.8,,46.0,-12.75,
169,2013-01-08 1:00,53.0,-11.4,,42.0,-12.9,,47.5,-12.15,
170,2013-01-08 10:00,62.0,-9.8,,36.0,-13.0,,49.0,-11.4,
171,2013-01-08 11:00,44.0,-11.0,,29.0,-14.0,,36.5,-12.5,
172,2013-01-08 12:00,37.0,-11.8,,26.0,-14.0,,31.5,-12.9,
173,2013-01-08 13:00,29.0,-12.9,,23.0,-14.7,,26.0,-13.8,
174,2013-01-08 14:00,27.0,-13.8,,19.0,-16.4,,23.0,-15.1,
175,2013-01-08 15:00,25.0,-14.8,,19.0,-16.2,,22.0,-15.5,
176,2013-01-08 16:00,28.0,-14.2,,18.0,-17.3,,23.0,-15.75,
177,2013-01-08 17:00,29.0,-14.5,,21.0,-16.5,,25.0,-15.5,
178,2013-01-08 18:00,33.0,-14.3,,22.0,-17.2,,27.5,-15.75,
179,2013-01-08 19:00,34.0,-14.4,,26.0,-15.9,,30.0,-15.15,
180,2013-01-08 2:00,64.0,-11.6,,44.0,-12.6,,54.0,-12.1,
181,2013-01-08 20:00,40.0,-13.3,,29.0,-15.1,,34.5,-14.2,
182,2013-01-08 21:00,43.0,-13.3,,26.0,-16.8,,34.5,-15.05,
183,2013-01-08 22:00,43.0,-13.2,,28.0,-16.2,,35.5,-14.7,
184,2013-01-08 23:00,44.0,-13.2,,32.0,-15.2,,38.0,-14.2,
185,2013-01-08 3:00,72.0,-12.2,,46.0,-12.2,,59.0,-12.2,
186,2013-01-08 4:00,79.0,-12.2,,46.0,-12.5,,62.5,-12.35,
187,2013-01-08 5:00,81.0,-12.6,,45.0,-12.9,,63.0,-12.75,
188,2013-01-08 6:00,82.0,-12.4,,45.0,-13.0,,63.5,-12.7,
189,2013-01-08 7:00,82.0,-13.0,,44.0,-13.3,,63.0,-13.15,
190,2013-01-08 8:00,85.0,-13.1,,46.0,-12.9,,65.5,-13.0,
191,2013-01-08 9:00,78.0,-12.2,,42.0,-13.0,,60.0,-12.6,
192,2013-01-09 0:00,41.0,-14.0,,34.0,-14.9,,37.5,-14.45,
193,2013-01-09 1:00,42.0,-14.2,,34.0,-15.0,,38.0,-14.6,
194,2013-01-09 10:00,43.0,-14.7,,30.0,-18.0,,36.5,-16.35,
195,2013-01-09 11:00,35.0,-16.6,,24.0,-19.6,,29.5,-18.1,
196,2013-01-09 12:00,32.0,-16.9,,19.0,-21.2,,25.5,-19.049999999999997,
197,2013-01-09 13:00,28.0,-17.3,,14.0,-23.5,,21.0,-20.4,
198,2013-01-09 14:00,29.0,-16.8,,13.0,-24.1,,21.0,-20.450000000000003,
199,2013-01-09 15:00,31.0,-17.0,,13.0,-24.1,,22.0,-20.55,
200,2013-01-09 16:00,30.0,-17.5,,15.0,-23.5,,22.5,-20.5,
201,2013-01-09 17:00,30.0,-18.0,,21.0,-20.3,,25.5,-19.15,
202,2013-01-09 18:00,33.0,-17.7,,25.0,-19.3,,29.0,-18.5,
203,2013-01-09 19:00,31.0,-19.3,,27.0,-19.1,,29.0,-19.200000000000003,
204,2013-01-09 2:00,42.0,-14.2,,34.0,-15.2,,38.0,-14.7,
205,2013-01-09 20:00,31.0,-20.2,,29.0,-19.0,,30.0,-19.6,
206,2013-01-09 21:00,31.0,-21.1,,27.0,-20.4,,29.0,-20.75,
207,2013-01-09 22:00,34.0,-20.3,,26.0,-21.6,,30.0,-20.950000000000003,
208,2013-01-09 23:00,36.0,-20.1,,26.0,-22.0,,31.0,-21.05,
209,2013-01-09 3:00,41.0,-14.6,,34.0,-15.6,,37.5,-15.1,
210,2013-01-09 4:00,42.0,-14.8,,34.0,-15.9,,38.0,-15.350000000000001,
211,2013-01-09 5:00,43.0,-14.9,,33.0,-16.6,,38.0,-15.75,
212,2013-01-09 6:00,46.0,-14.7,,30.0,-18.0,,38.0,-16.35,
213,2013-01-09 7:00,49.0,-14.6,,30.0,-18.5,,39.5,-16.55,
214,2013-01-09 8:00,53.0,-14.0,,32.0,-18.3,,42.5,-16.15,
215,2013-01-09 9:00,52.0,-13.2,,29.0,-19.1,,40.5,-16.15,
216,2013-01-10 0:00,36.0,-20.4,,28.0,-21.6,,32.0,-21.0,
217,2013-01-10 1:00,36.0,-21.2,,28.0,-21.8,,32.0,-21.5,
218,2013-01-10 10:00,33.0,-19.8,,22.0,-22.3,,27.5,-21.05,
219,2013-01-10 11:00,27.0,-20.5,,23.0,-20.9,,25.0,-20.7,
220,2013-01-10 12:00,26.0,-20.0,,19.0,-22.1,,22.5,-21.05,
221,2013-01-10 13:00,26.0,-19.0,,16.0,-22.4,,21.0,-20.7,
222,2013-01-10 14:00,24.0,-19.4,,16.0,-21.5,,20.0,-20.45,
223,2013-01-10 15:00,23.0,-19.5,,12.0,-24.1,,17.5,-21.8,
224,2013-01-10 16:00,22.0,-20.4,,13.0,-23.5,,17.5,-21.95,
225,2013-01-10 17:00,26.0,-19.2,,16.0,-22.5,,21.0,-20.85,
226,2013-01-10 18:00,28.0,-19.2,,18.0,-22.3,,23.0,-20.75,
227,2013-01-10 19:00,29.0,-19.3,,23.0,-20.4,,26.0,-19.85,
228,2013-01-10 2:00,34.0,-22.1,,29.0,-22.0,,31.5,-22.05,
229,2013-01-10 20:00,33.0,-18.7,,24.0,-20.5,,28.5,-19.6,
230,2013-01-10 21:00,33.0,-19.0,,27.0,-19.7,,30.0,-19.35,
231,2013-01-10 22:00,34.0,-19.0,,28.0,-19.7,,31.0,-19.35,
232,2013-01-10 23:00,36.0,-18.9,,29.0,-19.8,,32.5,-19.35,
233,2013-01-10 3:00,40.0,-21.2,,28.0,-22.6,,34.0,-21.9,
234,2013-01-10 4:00,42.0,-20.9,,25.0,-24.0,,33.5,-22.45,
235,2013-01-10 5:00,48.0,-20.3,,23.0,-24.8,,35.5,-22.55,
236,2013-01-10 6:00,50.0,-19.7,,26.0,-23.7,,38.0,-21.7,
237,2013-01-10 7:00,52.0,-19.6,,29.0,-22.6,,40.5,-21.1,
238,2013-01-10 8:00,45.0,-18.9,,33.0,-21.0,,39.0,-19.95,
239,2013-01-10 9:00,41.0,-18.5,,30.0,-20.9,,35.5,-19.7,
240,2013-01-11 0:00,39.0,-18.6,,30.0,-19.8,,34.5,-19.200000000000003,
241,2013-01-11 1:00,43.0,-18.5,,31.0,-19.8,,37.0,-19.15,
242,2013-01-11 10:00,51.0,-14.9,,35.0,-15.9,,43.0,-15.4,
243,2013-01-11 11:00,45.0,-13.0,,29.0,-16.2,,37.0,-14.6,
244,2013-01-11 12:00,41.0,-12.8,,26.0,-15.9,,33.5,-14.350000000000001,
245,2013-01-11 13:00,38.0,-12.3,,22.0,-16.7,,30.0,-14.5,
246,2013-01-11 14:00,32.0,-12.7,,21.0,-16.1,,26.5,-14.4,
247,2013-01-11 15:00,32.0,-12.7,,19.0,-16.6,,25.5,-14.65,
248,2013-01-11 16:00,33.0,-12.6,,20.0,-16.4,,26.5,-14.5,
249,2013-01-11 17:00,37.0,-11.9,,27.0,-13.8,,32.0,-12.850000000000001,
250,2013-01-11 18:00,48.0,-11.2,,31.0,-13.1,,39.5,-12.149999999999999,
251,2013-01-11 19:00,46.0,-11.7,,30.0,-14.1,,38.0,-12.899999999999999,
252,2013-01-11 2:00,53.0,-17.7,,33.0,-19.3,,43.0,-18.5,
253,2013-01-11 20:00,51.0,-10.8,,32.0,-13.7,,41.5,-12.25,
254,2013-01-11 21:00,57.0,-9.9,,33.0,-13.6,,45.0,-11.75,
255,2013-01-11 22:00,64.0,-9.3,,35.0,-12.9,,49.5,-11.100000000000001,
256,2013-01-11 23:00,71.0,-8.8,,36.0,-12.5,,53.5,-10.65,
257,2013-01-11 3:00,62.0,-17.6,,34.0,-19.2,,48.0,-18.4,
258,2013-01-11 4:00,67.0,-16.8,,35.0,-19.2,,51.0,-18.0,
259,2013-01-11 5:00,70.0,-17.3,,37.0,-18.7,,53.5,-18.0,
260,2013-01-11 6:00,75.0,-17.1,,40.0,-18.0,,57.5,-17.55,
261,2013-01-11 7:00,76.0,-17.8,,41.0,-17.7,,58.5,-17.75,
262,2013-01-11 8:00,77.0,-17.4,,43.0,-17.0,,60.0,-17.2,
263,2013-01-11 9:00,70.0,-15.8,,39.0,-16.7,,54.5,-16.25,
264,2013-01-12 0:00,65.0,-9.4,,38.0,-12.2,,51.5,-10.8,
265,2013-01-12 1:00,68.0,-9.0,,39.0,-11.9,,53.5,-10.45,
266,2013-01-12 10:00,60.0,-7.5,,33.0,-11.4,,46.5,-9.45,
267,2013-01-12 11:00,44.0,-7.7,,34.0,-8.6,,39.0,-8.15,
268,2013-01-12 12:00,38.0,-7.0,,35.0,-6.5,,36.5,-6.75,
269,2013-01-12 13:00,41.0,-5.4,,35.0,-5.6,,38.0,-5.5,
270,2013-01-12 14:00,43.0,-3.8,,32.0,-6.1,,37.5,-4.949999999999999,
271,2013-01-12 15:00,41.0,-4.2,,33.0,-5.5,,37.0,-4.85,
272,2013-01-12 16:00,44.0,-4.4,,34.0,-5.5,,39.0,-4.95,
273,2013-01-12 17:00,46.0,-4.6,,36.0,-5.7,,41.0,-5.15,
274,2013-01-12 18:00,53.0,-4.5,,41.0,-5.3,,47.0,-4.9,
275,2013-01-12 19:00,56.0,-4.7,,46.0,-5.1,,51.0,-4.9,
276,2013-01-12 2:00,73.0,-9.0,,37.0,-12.3,,55.0,-10.65,
277,2013-01-12 20:00,55.0,-4.7,,48.0,-5.2,,51.5,-4.95,
278,2013-01-12 21:00,59.0,-4.7,,53.0,-5.3,,56.0,-5.0,
279,2013-01-12 22:00,60.0,-4.6,,46.0,-7.4,,53.0,-6.0,
280,2013-01-12 23:00,72.0,-5.1,,50.0,-6.7,,61.0,-5.9,
281,2013-01-12 3:00,73.0,-9.4,,37.0,-12.6,,55.0,-11.0,
282,2013-01-12 4:00,77.0,-10.1,,41.0,-11.9,,59.0,-11.0,
283,2013-01-12 5:00,83.0,-10.2,,42.0,-12.2,,62.5,-11.2,
284,2013-01-12 6:00,80.0,-11.4,,47.0,-11.4,,63.5,-11.4,
285,2013-01-12 7:00,83.0,-11.6,,49.0,-11.5,,66.0,-11.55,
286,2013-01-12 8:00,83.0,-10.9,,40.0,-13.1,,61.5,-12.0,
287,2013-01-12 9:00,77.0,-10.0,,36.0,-12.5,,56.5,-11.25,
288,2013-01-13 0:00,82.0,-5.8,,54.0,-6.4,,68.0,-6.1,
289,2013-01-13 1:00,85.0,-5.9,,58.0,-6.3,,71.5,-6.1,
290,2013-01-13 10:00,81.0,-4.5,,48.0,-7.1,,64.5,-5.8,
291,2013-01-13 11:00,75.0,-4.2,,45.0,-6.9,,60.0,-5.550000000000001,
292,2013-01-13 12:00,64.0,-4.1,,40.0,-7.5,,52.0,-5.8,
293,2013-01-13 13:00,61.0,-4.0,,46.0,-3.9,,53.5,-3.95,
294,2013-01-13 14:00,58.0,-4.0,,53.0,-1.7,,55.5,-2.85,
295,2013-01-13 15:00,57.0,-4.7,,56.0,-0.9,,56.5,-2.8000000000000003,
296,2013-01-13 16:00,54.0,-5.1,,60.0,-0.1,,57.0,-2.5999999999999996,
297,2013-01-13 17:00,60.0,-4.2,,62.0,0.0,,61.0,-2.1,
298,2013-01-13 18:00,65.0,-4.1,,66.0,0.6,,65.5,-1.7499999999999998,
299,2013-01-13 19:00,70.0,-3.9,,61.0,-0.5,,65.5,-2.2,
300,2013-01-13 2:00,86.0,-6.2,,58.0,-6.5,,72.0,-6.35,
301,2013-01-13 20:00,74.0,-3.7,,62.0,-0.7,,68.0,-2.2,
302,2013-01-13 21:00,73.0,-3.7,,62.0,-0.7,,67.5,-2.2,
303,2013-01-13 22:00,69.0,-4.2,,62.0,-1.0,,65.5,-2.6,
304,2013-01-13 23:00,69.0,-4.0,,63.0,-0.9,,66.0,-2.45,
305,2013-01-13 3:00,87.0,-6.5,,60.0,-6.2,,73.5,-6.35,
306,2013-01-13 4:00,87.0,-6.9,,61.0,-6.0,,74.0,-6.45,
307,2013-01-13 5:00,88.0,-7.0,,63.0,-5.9,,75.5,-6.45,
308,2013-01-13 6:00,86.0,-6.9,,59.0,-6.7,,72.5,-6.800000000000001,
309,2013-01-13 7:00,87.0,-6.6,,58.0,-6.9,,72.5,-6.75,
310,2013-01-13 8:00,87.0,-6.9,,54.0,-7.4,,70.5,-7.15,
311,2013-01-13 9:00,84.0,-6.1,,50.0,-7.8,,67.0,-6.949999999999999,
312,2013-01-14 0:00,76.0,-3.6,,64.0,-0.7,,70.0,-2.15,
313,2013-01-14 1:00,71.0,-4.0,,64.0,-1.5,,67.5,-2.75,
314,2013-01-14 10:00,66.0,-3.3,,58.0,-3.8,,62.0,-3.55,
315,2013-01-14 11:00,43.0,-6.8,,42.0,-5.7,,42.5,-6.25,
316,2013-01-14 12:00,33.0,-9.4,,36.0,-6.7,,34.5,-8.05,
317,2013-01-14 13:00,31.0,-9.7,,18.0,-14.0,,24.5,-11.85,
318,2013-01-14 14:00,28.0,-10.4,,19.0,-13.7,,23.5,-12.05,
