loc,date,Humi,dew,snow
ÆÈ°ø»ê,2013-01-07 16:00,24,-16.5,
ÆÈ°ø»ê,2013-01-07 17:00,26,-16.5,
ÆÈ°ø»ê,2013-01-07 18:00,29,-16.4,
ÆÈ°ø»ê,2013-01-07 19:00,35,-15.4,
ÆÈ°ø»ê,2013-01-07 20:00,36,-14.4,
ÆÈ°ø»ê,2013-01-07 21:00,44,-12.6,
ÆÈ°ø»ê,2013-01-07 22:00,50,-11.9,
ÆÈ°ø»ê,2013-01-07 23:00,49,-11.8,
ÆÈ°ø»ê,2013-01-08 0:00,54,-11.7,
ÆÈ°ø»ê,2013-01-08 1:00,53,-11.4,
ÆÈ°ø»ê,2013-01-08 2:00,64,-11.6,
ÆÈ°ø»ê,2013-01-08 3:00,72,-12.2,
ÆÈ°ø»ê,2013-01-08 4:00,79,-12.2,
ÆÈ°ø»ê,2013-01-08 5:00,81,-12.6,
ÆÈ°ø»ê,2013-01-08 6:00,82,-12.4,
ÆÈ°ø»ê,2013-01-08 7:00,82,-13,
ÆÈ°ø»ê,2013-01-08 8:00,85,-13.1,
ÆÈ°ø»ê,2013-01-08 9:00,78,-12.2,
ÆÈ°ø»ê,2013-01-08 10:00,62,-9.8,
ÆÈ°ø»ê,2013-01-08 11:00,44,-11,
ÆÈ°ø»ê,2013-01-08 12:00,37,-11.8,
ÆÈ°ø»ê,2013-01-08 13:00,29,-12.9,
ÆÈ°ø»ê,2013-01-08 14:00,27,-13.8,
ÆÈ°ø»ê,2013-01-08 15:00,25,-14.8,
ÆÈ°ø»ê,2013-01-08 16:00,28,-14.2,
ÆÈ°ø»ê,2013-01-08 17:00,29,-14.5,
ÆÈ°ø»ê,2013-01-08 18:00,33,-14.3,
ÆÈ°ø»ê,2013-01-08 19:00,34,-14.4,
ÆÈ°ø»ê,2013-01-08 20:00,40,-13.3,
ÆÈ°ø»ê,2013-01-08 21:00,43,-13.3,
ÆÈ°ø»ê,2013-01-08 22:00,43,-13.2,
ÆÈ°ø»ê,2013-01-08 23:00,44,-13.2,
ÆÈ°ø»ê,2013-01-09 0:00,41,-14,
ÆÈ°ø»ê,2013-01-09 1:00,42,-14.2,
ÆÈ°ø»ê,2013-01-09 2:00,42,-14.2,
ÆÈ°ø»ê,2013-01-09 3:00,41,-14.6,
ÆÈ°ø»ê,2013-01-09 4:00,42,-14.8,
ÆÈ°ø»ê,2013-01-09 5:00,43,-14.9,
ÆÈ°ø»ê,2013-01-09 6:00,46,-14.7,
ÆÈ°ø»ê,2013-01-09 7:00,49,-14.6,
ÆÈ°ø»ê,2013-01-09 8:00,53,-14,
ÆÈ°ø»ê,2013-01-09 9:00,52,-13.2,
ÆÈ°ø»ê,2013-01-09 10:00,43,-14.7,
ÆÈ°ø»ê,2013-01-09 11:00,35,-16.6,
ÆÈ°ø»ê,2013-01-09 12:00,32,-16.9,
ÆÈ°ø»ê,2013-01-09 13:00,28,-17.3,
ÆÈ°ø»ê,2013-01-09 14:00,29,-16.8,
ÆÈ°ø»ê,2013-01-09 15:00,31,-17,
ÆÈ°ø»ê,2013-01-09 16:00,30,-17.5,
ÆÈ°ø»ê,2013-01-09 17:00,30,-18,
ÆÈ°ø»ê,2013-01-09 18:00,33,-17.7,
ÆÈ°ø»ê,2013-01-09 19:00,31,-19.3,
ÆÈ°ø»ê,2013-01-09 20:00,31,-20.2,
ÆÈ°ø»ê,2013-01-09 21:00,31,-21.1,
ÆÈ°ø»ê,2013-01-09 22:00,34,-20.3,
ÆÈ°ø»ê,2013-01-09 23:00,36,-20.1,
ÆÈ°ø»ê,2013-01-10 0:00,36,-20.4,
ÆÈ°ø»ê,2013-01-10 1:00,36,-21.2,
ÆÈ°ø»ê,2013-01-10 2:00,34,-22.1,
ÆÈ°ø»ê,2013-01-10 3:00,40,-21.2,
ÆÈ°ø»ê,2013-01-10 4:00,42,-20.9,
ÆÈ°ø»ê,2013-01-10 5:00,48,-20.3,
ÆÈ°ø»ê,2013-01-10 6:00,50,-19.7,
ÆÈ°ø»ê,2013-01-10 7:00,52,-19.6,
ÆÈ°ø»ê,2013-01-10 8:00,45,-18.9,
ÆÈ°ø»ê,2013-01-10 9:00,41,-18.5,
ÆÈ°ø»ê,2013-01-10 10:00,33,-19.8,
ÆÈ°ø»ê,2013-01-10 11:00,27,-20.5,
ÆÈ°ø»ê,2013-01-10 12:00,26,-20,
ÆÈ°ø»ê,2013-01-10 13:00,26,-19,
ÆÈ°ø»ê,2013-01-10 14:00,24,-19.4,
ÆÈ°ø»ê,2013-01-10 15:00,23,-19.5,
ÆÈ°ø»ê,2013-01-10 16:00,22,-20.4,
ÆÈ°ø»ê,2013-01-10 17:00,26,-19.2,
ÆÈ°ø»ê,2013-01-10 18:00,28,-19.2,
ÆÈ°ø»ê,2013-01-10 19:00,29,-19.3,
ÆÈ°ø»ê,2013-01-10 20:00,33,-18.7,
ÆÈ°ø»ê,2013-01-10 21:00,33,-19,
ÆÈ°ø»ê,2013-01-10 22:00,34,-19,
ÆÈ°ø»ê,2013-01-10 23:00,36,-18.9,
ÆÈ°ø»ê,2013-01-11 0:00,39,-18.6,
ÆÈ°ø»ê,2013-01-11 1:00,43,-18.5,
ÆÈ°ø»ê,2013-01-11 2:00,53,-17.7,
ÆÈ°ø»ê,2013-01-11 3:00,62,-17.6,
ÆÈ°ø»ê,2013-01-11 4:00,67,-16.8,
ÆÈ°ø»ê,2013-01-11 5:00,70,-17.3,
ÆÈ°ø»ê,2013-01-11 6:00,75,-17.1,
ÆÈ°ø»ê,2013-01-11 7:00,76,-17.8,
ÆÈ°ø»ê,2013-01-11 8:00,77,-17.4,
ÆÈ°ø»ê,2013-01-11 9:00,70,-15.8,
ÆÈ°ø»ê,2013-01-11 10:00,51,-14.9,
ÆÈ°ø»ê,2013-01-11 11:00,45,-13,
ÆÈ°ø»ê,2013-01-11 12:00,41,-12.8,
ÆÈ°ø»ê,2013-01-11 13:00,38,-12.3,
ÆÈ°ø»ê,2013-01-11 14:00,32,-12.7,
ÆÈ°ø»ê,2013-01-11 15:00,32,-12.7,
ÆÈ°ø»ê,2013-01-11 16:00,33,-12.6,
ÆÈ°ø»ê,2013-01-11 17:00,37,-11.9,
ÆÈ°ø»ê,2013-01-11 18:00,48,-11.2,
ÆÈ°ø»ê,2013-01-11 19:00,46,-11.7,
ÆÈ°ø»ê,2013-01-11 20:00,51,-10.8,
ÆÈ°ø»ê,2013-01-11 21:00,57,-9.9,
ÆÈ°ø»ê,2013-01-11 22:00,64,-9.3,
ÆÈ°ø»ê,2013-01-11 23:00,71,-8.8,
ÆÈ°ø»ê,2013-01-12 0:00,65,-9.4,
ÆÈ°ø»ê,2013-01-12 1:00,68,-9,
ÆÈ°ø»ê,2013-01-12 2:00,73,-9,
ÆÈ°ø»ê,2013-01-12 3:00,73,-9.4,
ÆÈ°ø»ê,2013-01-12 4:00,77,-10.1,
ÆÈ°ø»ê,2013-01-12 5:00,83,-10.2,
ÆÈ°ø»ê,2013-01-12 6:00,80,-11.4,
ÆÈ°ø»ê,2013-01-12 7:00,83,-11.6,
ÆÈ°ø»ê,2013-01-12 8:00,83,-10.9,
ÆÈ°ø»ê,2013-01-12 9:00,77,-10,
ÆÈ°ø»ê,2013-01-12 10:00,60,-7.5,
ÆÈ°ø»ê,2013-01-12 11:00,44,-7.7,
ÆÈ°ø»ê,2013-01-12 12:00,38,-7,
ÆÈ°ø»ê,2013-01-12 13:00,41,-5.4,
ÆÈ°ø»ê,2013-01-12 14:00,43,-3.8,
ÆÈ°ø»ê,2013-01-12 15:00,41,-4.2,
ÆÈ°ø»ê,2013-01-12 16:00,44,-4.4,
ÆÈ°ø»ê,2013-01-12 17:00,46,-4.6,
ÆÈ°ø»ê,2013-01-12 18:00,53,-4.5,
ÆÈ°ø»ê,2013-01-12 19:00,56,-4.7,
ÆÈ°ø»ê,2013-01-12 20:00,55,-4.7,
ÆÈ°ø»ê,2013-01-12 21:00,59,-4.7,
ÆÈ°ø»ê,2013-01-12 22:00,60,-4.6,
ÆÈ°ø»ê,2013-01-12 23:00,72,-5.1,
ÆÈ°ø»ê,2013-01-13 0:00,82,-5.8,
ÆÈ°ø»ê,2013-01-13 1:00,85,-5.9,
ÆÈ°ø»ê,2013-01-13 2:00,86,-6.2,
ÆÈ°ø»ê,2013-01-13 3:00,87,-6.5,
ÆÈ°ø»ê,2013-01-13 4:00,87,-6.9,
ÆÈ°ø»ê,2013-01-13 5:00,88,-7,
ÆÈ°ø»ê,2013-01-13 6:00,86,-6.9,
ÆÈ°ø»ê,2013-01-13 7:00,87,-6.6,
ÆÈ°ø»ê,2013-01-13 8:00,87,-6.9,
ÆÈ°ø»ê,2013-01-13 9:00,84,-6.1,
ÆÈ°ø»ê,2013-01-13 10:00,81,-4.5,
ÆÈ°ø»ê,2013-01-13 11:00,75,-4.2,
ÆÈ°ø»ê,2013-01-13 12:00,64,-4.1,
ÆÈ°ø»ê,2013-01-13 13:00,61,-4,
ÆÈ°ø»ê,2013-01-13 14:00,58,-4,
ÆÈ°ø»ê,2013-01-13 15:00,57,-4.7,
ÆÈ°ø»ê,2013-01-13 16:00,54,-5.1,
ÆÈ°ø»ê,2013-01-13 17:00,60,-4.2,
ÆÈ°ø»ê,2013-01-13 18:00,65,-4.1,
ÆÈ°ø»ê,2013-01-13 19:00,70,-3.9,
ÆÈ°ø»ê,2013-01-13 20:00,74,-3.7,
ÆÈ°ø»ê,2013-01-13 21:00,73,-3.7,
ÆÈ°ø»ê,2013-01-13 22:00,69,-4.2,
ÆÈ°ø»ê,2013-01-13 23:00,69,-4,
ÆÈ°ø»ê,2013-01-14 0:00,76,-3.6,
ÆÈ°ø»ê,2013-01-14 1:00,71,-4,
ÆÈ°ø»ê,2013-01-14 2:00,75,-4.2,
ÆÈ°ø»ê,2013-01-14 3:00,86,-4.8,
ÆÈ°ø»ê,2013-01-14 4:00,88,-5.3,
ÆÈ°ø»ê,2013-01-14 5:00,89,-6,
ÆÈ°ø»ê,2013-01-14 6:00,90,-6,
ÆÈ°ø»ê,2013-01-14 7:00,90,-7.1,
ÆÈ°ø»ê,2013-01-14 8:00,89,-7.3,
ÆÈ°ø»ê,2013-01-14 9:00,86,-5.2,
ÆÈ°ø»ê,2013-01-14 10:00,66,-3.3,
ÆÈ°ø»ê,2013-01-14 11:00,43,-6.8,
ÆÈ°ø»ê,2013-01-14 12:00,33,-9.4,
ÆÈ°ø»ê,2013-01-14 13:00,31,-9.7,
ÆÈ°ø»ê,2013-01-14 14:00,28,-10.4,
ÆÈ°ø»ê,2013-01-14 15:00,31,-10,
ÆÈ°ø»ê,2013-01-14 16:00,43,-6.6,
ÆÈ°ø»ê,2013-01-14 17:00,49,-5.8,
ÆÈ°ø»ê,2013-01-14 18:00,53,-5.7,
ÆÈ°ø»ê,2013-01-14 19:00,58,-5.9,
ÆÈ°ø»ê,2013-01-14 20:00,65,-6.2,
ÆÈ°ø»ê,2013-01-14 21:00,57,-7.1,
ÆÈ°ø»ê,2013-01-14 22:00,57,-7.6,
ÆÈ°ø»ê,2013-01-14 23:00,59,-7.7,
ÆÈ°ø»ê,2013-01-15 0:00,71,-7.5,
ÆÈ°ø»ê,2013-01-15 1:00,78,-7.7,
ÆÈ°ø»ê,2013-01-15 2:00,83,-7.7,
ÆÈ°ø»ê,2013-01-15 3:00,84,-8,
ÆÈ°ø»ê,2013-01-15 4:00,86,-8.3,
ÆÈ°ø»ê,2013-01-15 5:00,86,-8.9,
ÆÈ°ø»ê,2013-01-15 6:00,87,-9.2,
ÆÈ°ø»ê,2013-01-15 7:00,86,-9.9,
ÆÈ°ø»ê,2013-01-15 8:00,86,-9.7,
ÆÈ°ø»ê,2013-01-15 9:00,83,-8.5,
ÆÈ°ø»ê,2013-01-15 10:00,73,-6.4,
ÆÈ°ø»ê,2013-01-15 11:00,65,-6.1,
ÆÈ°ø»ê,2013-01-15 12:00,55,-5.8,
ÆÈ°ø»ê,2013-01-15 13:00,48,-5.8,
ÆÈ°ø»ê,2013-01-15 14:00,44,-5.5,
ÆÈ°ø»ê,2013-01-15 15:00,37,-7.3,
ÆÈ°ø»ê,2013-01-15 16:00,38,-7.2,
ÆÈ°ø»ê,2013-01-15 17:00,42,-6.9,
ÆÈ°ø»ê,2013-01-15 18:00,58,-5.8,
ÆÈ°ø»ê,2013-01-15 19:00,66,-5.7,
ÆÈ°ø»ê,2013-01-15 20:00,74,-5.6,
ÆÈ°ø»ê,2013-01-15 21:00,77,-5.6,
ÆÈ°ø»ê,2013-01-15 22:00,81,-6,
ÆÈ°ø»ê,2013-01-15 23:00,81,-6.5,
ÆÈ°ø»ê,2013-01-16 0:00,84,-6.3,
ÆÈ°ø»ê,2013-01-16 1:00,86,-6.5,
ÆÈ°ø»ê,2013-01-16 2:00,86,-6.8,
ÆÈ°ø»ê,2013-01-16 3:00,88,-7.3,
ÆÈ°ø»ê,2013-01-16 4:00,88,-7.7,
ÆÈ°ø»ê,2013-01-16 5:00,87,-8.5,
ÆÈ°ø»ê,2013-01-16 6:00,61,-8.2,
ÆÈ°ø»ê,2013-01-16 7:00,78,-7.4,
ÆÈ°ø»ê,2013-01-16 8:00,84,-8.7,
ÆÈ°ø»ê,2013-01-16 9:00,81,-6.9,
ÆÈ°ø»ê,2013-01-16 10:00,72,-5.3,
ÆÈ°ø»ê,2013-01-16 11:00,52,-6.8,
ÆÈ°ø»ê,2013-01-16 12:00,47,-6.9,
ÆÈ°ø»ê,2013-01-16 13:00,46,-5.7,
ÆÈ°ø»ê,2013-01-16 14:00,51,-4.4,
ÆÈ°ø»ê,2013-01-16 15:00,56,-3.8,
ÆÈ°ø»ê,2013-01-16 16:00,60,-3.6,
ÆÈ°ø»ê,2013-01-16 17:00,63,-3.4,
ÆÈ°ø»ê,2013-01-16 18:00,79,-2.1,
ÆÈ°ø»ê,2013-01-16 19:00,73,-2.5,
ÆÈ°ø»ê,2013-01-16 20:00,74,-2.8,
ÆÈ°ø»ê,2013-01-16 21:00,73,-3.4,
ÆÈ°ø»ê,2013-01-16 22:00,64,-4.8,
ÆÈ°ø»ê,2013-01-16 23:00,64,-5.1,
ÆÈ°ø»ê,2013-01-17 0:00,58,-7.3,
ÆÈ°ø»ê,2013-01-17 1:00,55,-8.7,
ÆÈ°ø»ê,2013-01-17 2:00,55,-9.3,
ÆÈ°ø»ê,2013-01-17 3:00,54,-9.6,
ÆÈ°ø»ê,2013-01-17 4:00,54,-9.9,
ÆÈ°ø»ê,2013-01-17 5:00,55,-9.8,
ÆÈ°ø»ê,2013-01-17 6:00,60,-9.5,
ÆÈ°ø»ê,2013-01-17 7:00,61,-9.5,
ÆÈ°ø»ê,2013-01-17 8:00,62,-9.5,
ÆÈ°ø»ê,2013-01-17 9:00,60,-9.4,
ÆÈ°ø»ê,2013-01-17 10:00,67,-7.7,
ÆÈ°ø»ê,2013-01-17 11:00,58,-8.5,
ÆÈ°ø»ê,2013-01-17 12:00,53,-8.5,
ÆÈ°ø»ê,2013-01-17 13:00,47,-9,
ÆÈ°ø»ê,2013-01-17 14:00,44,-8.8,
ÆÈ°ø»ê,2013-01-17 15:00,44,-9.1,
ÆÈ°ø»ê,2013-01-17 16:00,44,-9.5,
ÆÈ°ø»ê,2013-01-17 17:00,45,-9.8,
ÆÈ°ø»ê,2013-01-17 18:00,51,-9.6,
ÆÈ°ø»ê,2013-01-17 19:00,54,-9.6,
ÆÈ°ø»ê,2013-01-17 20:00,58,-9.8,
ÆÈ°ø»ê,2013-01-17 21:00,60,-10.1,
ÆÈ°ø»ê,2013-01-17 22:00,61,-10.4,
ÆÈ°ø»ê,2013-01-17 23:00,62,-10.5,
ÆÈ°ø»ê,2013-01-18 0:00,64,-10.6,
ÆÈ°ø»ê,2013-01-18 1:00,65,-10.9,
ÆÈ°ø»ê,2013-01-18 2:00,66,-10.9,
ÆÈ°ø»ê,2013-01-18 3:00,67,-11.1,
ÆÈ°ø»ê,2013-01-18 4:00,71,-10.8,
ÆÈ°ø»ê,2013-01-18 5:00,68,-11.2,
ÆÈ°ø»ê,2013-01-18 6:00,73,-11.3,
ÆÈ°ø»ê,2013-01-18 7:00,75,-11.5,
ÆÈ°ø»ê,2013-01-18 8:00,76,-11.3,
ÆÈ°ø»ê,2013-01-18 9:00,64,-10.5,
ÆÈ°ø»ê,2013-01-18 10:00,54,-11.2,
ÆÈ°ø»ê,2013-01-18 11:00,51,-10.9,
ÆÈ°ø»ê,2013-01-18 12:00,46,-10.6,
ÆÈ°ø»ê,2013-01-18 13:00,30,-13.8,
ÆÈ°ø»ê,2013-01-18 14:00,25,-15.2,
ÆÈ°ø»ê,2013-01-18 15:00,23,-15.8,
ÆÈ°ø»ê,2013-01-18 16:00,18,-19.1,
ÆÈ°ø»ê,2013-01-18 17:00,19,-19.1,
ÆÈ°ø»ê,2013-01-18 18:00,21,-18.9,
ÆÈ°ø»ê,2013-01-18 19:00,26,-17.5,
ÆÈ°ø»ê,2013-01-18 20:00,29,-16.7,
ÆÈ°ø»ê,2013-01-18 21:00,31,-16.4,
ÆÈ°ø»ê,2013-01-18 22:00,33,-15.9,
ÆÈ°ø»ê,2013-01-18 23:00,40,-13.6,
ÆÈ°ø»ê,2013-01-19 0:00,49,-12.4,
ÆÈ°ø»ê,2013-01-19 1:00,56,-11.1,
ÆÈ°ø»ê,2013-01-19 2:00,61,-10.6,
ÆÈ°ø»ê,2013-01-19 3:00,62,-10.5,
ÆÈ°ø»ê,2013-01-19 4:00,64,-9.7,
ÆÈ°ø»ê,2013-01-19 5:00,67,-10,
ÆÈ°ø»ê,2013-01-19 6:00,63,-10.3,
